label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
TIBS,21.438126,7.7399735,16.612692,0.0,258.61063,903.0322,41.975536,4814.866,262.9536,0.0,63.60098,1779.5619,22.47498,338.05795,626.789,62.000046,379.80426,86.49097,87.13259,177.31285,26.874302,48.145535,26.874151,0.0251431,0.04888582,0.025142808,-0.6776745,-652.598,-4.06513,0.7062172,0.7060025,0.0036572425,1.4274927,0.7624922,5.427547,2.706,5.560813,0.03775976,-0.00012895299,0.050019197,0.049282376,0.22340208,0.13590115,0.2548679,136.98082,385.44562,220.19547,25.982864,23.152489,113.90871,0.0,113.83116,87.67117,0.0022875748,8.0
Refroso,41.561874,15.739974,9.963024,0.0,221.57515,1638.9678,39.74065,9113.135,225.91814,0.0,223.60098,3064.562,43.47498,660.0348,746.78894,104.000046,632.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.026997127,0.053121973,0.026996834,1.322326,133.71967,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Zeus,35.561874,13.739974,10.415289,0.0,227.51453,1408.9678,39.884205,8072.1343,231.85751,0.0,196.60098,2704.562,36.47498,598.9884,653.789,89.000046,562.4894,108.49097,152.1326,230.31285,44.874302,79.14554,44.874153,0.029837672,0.056008466,0.029837381,0.32232597,655.5981,1.9348733,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.06260922,0.16542692,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Reconyc,44.561874,16.739973,9.317237,0.0,208.83789,1675.9678,37.910828,9177.135,213.1809,0.0,331.88083,3071.562,46.47498,688.0579,738.78894,110.000046,606.4894,124.49097,200.1326,273.31287,52.874302,96.14554,52.874153,0.029350542,0.05517177,0.029350251,2.322324,657.5981,13.934862,1.1175133,2.7060025,-0.0045715524,3.4274929,2.881246,7.427547,4.706,8.560812,0.05811129,0.00012895298,0.07037072,0.06499061,0.15494695,0.111849345,0.18548772,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Shade,40.561874,15.739974,9.733147,0.0,217.4538,1551.9678,38.544918,8740.134,221.7968,0.0,229.60104,2959.562,42.47498,683.0579,700.78894,99.000046,592.4894,114.49097,177.1326,239.31285,47.874302,87.14554,47.874153,0.02904935,0.056307696,0.029049058,2.322324,657.5981,13.934862,0.8237303,0.7060025,-0.0045715524,1.4274927,1.2375079,5.427547,2.706,6.560813,0.018671747,0.00012895298,0.030931173,0.01974696,0.127962,0.0786371,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ako,43.561874,16.739973,9.855821,0.0,221.89392,1692.9678,39.174572,9544.135,231.22418,0.0,441.601,3081.562,44.47498,679.0579,783.789,107.000046,654.4894,130.49097,203.1326,292.31287,47.874302,89.14554,47.874153,0.026208092,0.051848434,0.0262078,60.322327,17851.402,361.93488,12.106217,19.706001,-0.0045715524,21.427494,20.296885,25.427547,21.706001,26.560812,0.31174183,0.00012895298,0.3294087,0.3116562,0.40283617,0.3546727,0.42256978,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
180solutions,42.561874,15.739974,9.49148,0.0,213.47641,1612.9678,38.18897,8633.653,217.81941,0.0,496.44043,3019.562,44.47498,668.0579,739.789,107.000046,596.4894,120.49097,193.1326,266.31287,49.874302,92.14554,49.874153,0.028822795,0.055533722,0.028822502,2.322324,657.5981,13.934862,1.0587566,3.7060025,-0.0045715524,4.4274926,4.059377,8.4275465,5.706,9.560813,0.081238024,0.00012895298,0.09349745,0.08695652,0.17992382,0.13590115,0.21138966,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00091502984,8.0
180solutions,32.561874,12.739974,12.470647,0.0,205.27255,1201.9678,37.10117,6718.1343,209.61554,0.0,139.60104,1997.562,32.47498,408.05795,675.78894,82.000046,396.4894,93.49097,102.13261,193.31287,36.874302,68.14554,36.874153,0.028195364,0.055831995,0.028195072,0.32232597,-520.8788,1.9348733,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,8.560812,0.10539261,0.00012895298,0.11765204,0.105307,0.228233,0.17213303,0.24399836,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
CWS,41.4495,15.739974,10.206927,0.0,226.91661,1627.9678,39.47236,9333.135,236.6218,0.0,441.601,3010.562,42.47498,687.0579,763.78894,104.000046,644.4894,123.49097,202.1326,281.31287,46.874302,86.14554,46.874153,0.027034393,0.05252919,0.027034102,59.322327,17905.402,355.93488,11.906218,15.706002,-0.0045715524,17.427492,16.296886,21.427546,17.706,22.560812,0.27498326,0.00012895298,0.29301286,0.27489766,0.37443185,0.32125586,0.39750713,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Reconyc,38.561874,14.739974,10.237094,0.0,227.63933,1524.9678,39.833076,8719.134,231.98233,0.0,300.88083,2931.562,40.47498,670.0348,705.78894,99.000046,588.4894,117.49097,191.1326,259.31287,46.874302,84.14554,46.874153,0.028922506,0.053952962,0.028922215,1.322326,-127.71973,7.93487,0.8237303,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,11.560813,0.13064514,0.00012895298,0.14290456,0.13055953,0.2332835,0.18728454,0.26672563,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Transponder,34.561874,12.739974,10.864029,0.0,212.01703,1327.9678,38.658154,7331.1343,216.36003,0.0,159.60104,2306.562,34.47498,491.04636,633.789,86.000046,476.4894,110.49097,117.13261,213.31285,41.874302,75.14554,41.874153,0.029086439,0.055691794,0.029086147,0.32232597,524.8785,1.9348733,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12365784,0.06428989,0.17046894,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,87.67117,0.0022875748,8.0
Pysa,37.561874,14.739974,10.293282,0.0,229.23962,1484.9678,39.813164,8564.134,233.58261,0.0,208.60098,2896.562,39.47498,661.0463,683.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028273752,0.05456481,0.02827346,1.322326,-650.59814,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.0692815,0.00012895298,0.081540935,0.0691959,0.18101078,0.13046636,0.21899836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
Maze,43.561874,16.739973,9.902332,0.0,221.70787,1692.9678,39.174572,9536.135,231.0337,0.0,441.601,3077.562,44.47498,680.0579,780.78894,107.000046,654.4894,130.49097,203.1326,291.31287,47.874302,89.14554,47.874153,0.026224075,0.052266322,0.026223782,60.322327,17851.402,361.93488,12.106217,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.038725942,0.00012895298,0.06666667,0.03864033,0.16156633,0.094355255,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Gator,46.561874,18.739973,10.027712,0.0,212.03749,1768.9678,38.30905,9715.135,216.3805,0.0,258.60098,3219.562,48.47498,730.9421,868.789,114.000046,671.4894,136.49097,212.1326,285.31287,59.874302,105.14554,59.874153,0.031449452,0.05647647,0.031449158,1.322326,-650.59814,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.0929673,0.048944626,0.124433145,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Transponder,42.561874,17.739973,9.777194,0.0,214.97641,1619.9678,38.355633,9044.135,219.31941,0.0,236.60098,3012.562,44.47498,729.9421,747.78894,103.000046,630.4894,123.49097,190.1326,250.31285,57.874302,99.14554,57.874153,0.03386245,0.0592419,0.03386216,1.322326,-650.59814,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00010316236,0.006540931,-0.005804109,0.101248875,0.053085413,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Maze,41.561874,15.739974,9.938634,0.0,221.7215,1637.9678,39.71626,9119.135,226.06448,0.0,218.60104,3067.562,43.47498,664.0116,753.78894,104.000046,632.4894,127.49097,195.1326,274.31287,46.874302,87.14554,46.874153,0.026407257,0.05254682,0.026406966,1.322326,133.71967,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,-2.5790596e-05,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
TIBS,39.561874,14.739974,11.465838,0.0,233.53137,1592.9678,40.56992,9163.135,237.87436,0.0,216.60098,3080.562,41.47498,652.0,849.789,100.000046,630.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028366687,0.05389568,0.028366394,1.322326,395.15894,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Scar,40.561874,15.739974,9.708146,0.0,216.4538,1532.9678,38.06992,8700.134,220.7968,0.0,226.60104,2947.562,42.47498,678.0579,696.78894,99.000046,593.4894,114.49097,178.1326,240.31287,45.874302,85.14554,45.874153,0.028163519,0.055790816,0.028163226,1.322326,656.5981,7.93487,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10601078,0.055466365,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Transponder,36.561874,12.739974,10.519258,0.0,221.53992,1417.9678,39.04214,6912.8657,225.88292,0.0,435.44043,2724.562,38.47498,606.0579,652.789,90.000046,512.4894,110.49097,154.1326,222.31287,44.874302,80.14554,44.874153,0.029234579,0.05562928,0.029234286,1.322326,656.5981,7.93487,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,4.560813,-0.005718497,0.00010316238,0.006540931,-0.004643286,0.11712189,0.06102192,0.13288724,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,117.2814,87.67117,0.0022875748,8.0
Conti,39.561874,14.739974,10.132505,0.0,224.1724,1554.9678,39.595562,8798.134,228.5154,0.0,215.60098,2970.562,41.47498,647.0464,721.78894,101.000046,590.4894,120.49097,190.1326,264.31287,45.874302,84.14554,45.874153,0.02741546,0.053736206,0.027415168,1.322326,525.8785,7.93487,0.8237303,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08837997,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Transponder,49.561874,18.739973,9.382636,0.0,205.10226,1805.9678,36.753593,9974.135,222.01093,0.0,452.60104,3208.562,48.47498,703.0579,859.789,114.000046,709.4894,133.49097,206.1326,299.31287,48.874302,94.14554,48.874153,0.02498249,0.051629946,0.024982197,72.32233,18029.402,433.93488,12.039551,8.706002,-0.0045715524,12.427492,9.296885,16.427547,10.706,17.560812,0.14945392,0.00012895298,0.20820473,0.14936832,0.28187284,0.19512154,0.3043432,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Transponder,40.561874,15.739974,10.183146,0.0,227.57881,1581.9678,39.294918,7987.8657,237.43846,0.0,431.60104,2970.562,41.47498,681.0579,741.789,98.000046,640.4894,120.49097,189.1326,259.31287,45.874302,84.14554,45.874153,0.027270446,0.05346595,0.027270155,61.322323,18417.402,367.93488,12.306218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.026308186,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0018300598,8.0
Zeus,39.561874,14.739974,10.235069,0.0,224.96727,1561.9678,39.775047,8829.134,229.31026,0.0,221.60104,2978.562,41.47498,648.0464,724.789,101.000046,590.4894,120.49097,191.1326,264.31287,45.874302,84.14554,45.874153,0.027288493,0.053499583,0.0272882,1.322326,395.15894,7.93487,0.8237303,2.7060025,-0.0045715524,3.4274929,3.1781309,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.067946106,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Pysa,47.561874,18.739973,9.562402,0.0,206.74794,1759.9678,37.3146,9666.135,215.31528,0.0,247.60098,3179.562,48.47498,729.9421,856.789,113.000046,667.4894,133.49097,173.8674,296.31287,48.874302,94.14554,48.874153,0.025655104,0.052946553,0.025654813,6.3223243,84747.41,37.93486,1.6271164,5.706002,0.004571553,7.427492,6.2968845,11.4275465,7.706,12.560813,0.10748905,-0.00012895299,0.1386164,0.10740344,0.21355794,0.15640976,0.23928137,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Maze,41.561874,15.739974,9.597171,0.0,214.57513,1572.9678,38.130894,8826.134,218.91814,0.0,403.1606,2971.562,43.47498,664.0579,712.78894,105.000046,592.4894,117.49097,191.1326,259.31287,46.874302,87.14554,46.874153,0.027984615,0.05552628,0.027984325,1.322326,656.5981,7.93487,1.2350266,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.041868336,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Reconyc,42.561874,15.739974,10.396241,0.0,219.97643,1639.9678,38.831825,8327.52,224.31943,0.0,241.60104,3106.562,44.47498,671.0579,817.789,106.000046,632.4894,121.49097,194.13261,271.31287,51.874302,93.14554,51.874153,0.02929467,0.055727012,0.029294377,1.322326,656.5981,7.93487,0.9412434,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.01861253,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Refroso,41.561874,15.739974,9.54839,0.0,213.98978,1565.9678,37.960163,8802.134,218.33278,0.0,485.44043,2964.562,43.47498,662.0579,708.789,105.000046,592.4894,117.49097,190.1326,255.31285,47.874302,88.14554,47.874153,0.028683426,0.054530144,0.028683133,1.322326,656.5981,7.93487,1.2937831,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Pysa,41.561874,15.739974,9.987414,0.0,222.13612,1645.9678,39.91138,9136.135,226.47913,0.0,227.60098,3066.562,43.47498,663.0463,747.78894,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026291763,0.05232867,0.026291473,1.322326,-650.59814,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Shade,41.561874,15.739974,10.377659,0.0,224.01418,1646.9678,39.935772,9213.135,228.35716,0.0,218.60104,3105.562,43.47498,672.9768,795.78894,104.000046,635.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.02682898,0.05280761,0.026828688,1.322326,-258.43933,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.08317039,-7.737177e-05,0.095429815,0.083084784,0.18378855,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00045751495,8.0
Scar,43.561874,16.739973,9.623262,0.0,215.6381,1680.9678,38.8955,9274.135,219.98111,0.0,245.60104,3104.562,45.47498,693.0579,755.78894,108.000046,619.4894,127.49097,196.1326,278.31287,50.874302,93.14554,50.874153,0.028112682,0.05484719,0.02811239,1.322326,656.5981,7.93487,0.8237303,0.7060025,-0.0045715524,1.4274927,1.1187539,5.427547,2.706,6.560813,0.017008776,0.00012895298,0.029268201,0.019244809,0.119647145,0.07364818,0.15308927,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
CWS,43.561874,16.739973,9.925589,0.0,221.5916,1691.9678,39.151314,9531.135,230.91466,0.0,442.60104,3080.562,44.47498,674.0579,783.789,107.000046,652.4894,130.49097,204.13261,291.31287,47.874302,89.14554,47.874153,0.026144348,0.052115537,0.026144056,59.322327,17905.402,355.93488,11.906218,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.017008776,0.00012895298,0.04676273,0.016923167,0.14237443,0.07364818,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Transponder,37.561874,14.739974,10.374363,0.0,228.9153,1477.9678,39.623974,8552.134,233.25829,0.0,207.60098,2902.562,39.47498,662.0232,694.78894,93.000046,584.4894,114.49097,177.1326,237.31287,43.874302,80.14554,43.874153,0.027888272,0.05443043,0.02788798,1.322326,-258.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Zeus,37.561874,14.739974,10.293282,0.0,229.10448,1484.9678,39.813164,8559.134,233.44748,0.0,211.60098,2893.562,39.47498,665.0116,688.789,93.000046,586.4894,114.49097,177.1326,237.31287,44.874302,81.14554,44.874153,0.028412951,0.05482055,0.02841266,1.322326,-650.59814,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.09184248,0.00012895298,0.104101904,0.091756865,0.20113273,0.15180783,0.2379008,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Shade,44.561874,16.739973,9.635419,0.0,210.13335,1651.9678,36.68147,8617.0,218.16714,0.0,246.60098,3090.562,46.47498,677.0579,775.789,110.000046,622.5106,126.49097,198.1326,272.31287,62.874302,101.14554,62.874153,0.0374421,0.061255865,0.037441805,0.32232597,655.5981,1.9348733,1.2937831,2.2939978,0.99542844,1.4274927,1.703115,6.427547,3.7059996,10.560813,0.03775976,0.021868082,0.028280059,0.037674148,0.13644557,0.09242289,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,55.671173,0.0022875748,8.0
Transponder,44.438126,17.739973,11.002591,0.0,251.09547,1901.1871,41.613605,10928.654,266.53925,0.0,428.60104,3719.562,45.47498,941.0579,922.789,102.000046,712.4894,137.49097,325.13263,336.31287,67.8743,110.14554,67.87415,0.032930236,0.05632538,0.032929946,4.3223243,-615.59814,25.934862,1.2062169,-0.29399762,-0.0027429315,2.4274926,0.29688466,6.427547,1.7060001,6.560813,-0.005718497,-2.5790596e-05,0.049677193,-0.004643286,0.13934411,0.04991081,0.14955391,137.98082,392.44562,221.9609,25.982864,24.152489,118.15216,0.0,123.2814,87.67117,0.0022875748,8.0
Shade,42.662876,16.739973,9.483727,0.0,212.10321,1603.9678,36.948826,8640.134,224.46411,0.0,230.60098,2895.562,38.47498,644.0579,722.789,102.000046,578.4894,111.49097,195.1326,254.31285,48.874302,86.14554,48.874153,0.042102348,0.075883545,0.042102054,-0.6776745,654.5981,-4.06513,0.8824869,2.2939978,-0.0045715524,2.4274926,1.703115,6.427547,3.7059996,10.560813,0.038725942,0.00012895298,0.05098538,0.03864033,0.13934411,0.094355255,0.23844281,137.98082,389.44562,220.80453,25.986292,24.152489,116.15216,0.0,120.2814,54.671173,0.0022875748,8.0
CWS,44.561874,15.739974,10.908146,0.0,223.01971,1748.9678,39.56992,9802.135,232.26018,0.0,269.60104,3189.562,45.47498,717.0579,914.789,109.000046,694.4894,130.49097,213.1326,292.31287,55.874302,98.14554,55.874153,0.029644419,0.055267796,0.029644126,56.322323,17864.402,337.93488,9.372885,2.7060025,-0.0045715524,4.4274926,3.2968848,8.4275465,4.706,9.560813,0.05811129,0.00012895298,0.08641457,0.05802568,0.17622355,0.111849345,0.20676431,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Scar,37.561874,14.739974,10.347336,0.0,229.29367,1481.9678,39.732082,8566.134,233.63667,0.0,208.60098,2904.562,39.47498,661.0463,691.78894,93.000046,586.4894,114.49097,176.1326,238.31285,45.874302,82.14554,45.874153,0.02917662,0.055651315,0.029176328,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Scar,39.561874,15.739974,9.97866,0.0,221.27496,1519.9678,38.698124,8686.134,231.1139,0.0,245.60104,2916.562,40.47498,661.0579,701.78894,96.000046,594.4894,117.49097,176.1326,239.31285,46.874302,84.14554,46.874153,0.029081445,0.0555994,0.029081153,2.322324,265.43933,13.934862,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.032181956,-0.005804109,0.1342159,0.056748413,0.17348553,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.00091502984,8.0
Shade,34.561874,12.739974,10.2169695,0.0,219.31116,1344.9678,39.158154,7000.0,223.65416,0.0,173.60098,2501.562,35.47498,561.0579,584.789,86.000046,485.48938,103.49097,135.1326,214.31287,40.874302,74.14554,40.874153,0.02799032,0.054302488,0.02799003,0.32232597,655.5981,1.9348733,0.7649738,-0.29399762,-0.0045715524,0.42749238,1.3138331e-08,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.0011608215,0.12365784,0.06428989,0.14105718,137.98082,389.44562,221.11728,25.982864,24.152489,116.15216,0.0,117.2814,87.67117,0.0022875748,8.0
Shade,37.561874,13.739974,10.104093,0.0,203.645,1379.9678,36.975327,7617.1343,207.988,0.0,181.60098,2474.562,38.47498,540.0579,647.789,92.000046,472.4894,103.49097,126.13259,210.31285,44.874302,81.14554,44.874153,0.030058956,0.057844605,0.030058663,1.322326,656.5981,7.93487,1.0,-0.29399762,-0.0045715524,0.42749238,0.118753925,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.0034824635,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Refroso,35.561874,13.739974,11.472432,0.0,193.94308,1254.9678,35.484203,6433.8267,198.28607,0.0,163.60104,2057.562,35.47498,438.05795,681.789,88.000046,404.48938,93.49097,103.13261,195.31285,38.874302,73.14554,38.874153,0.028513197,0.057407945,0.028512906,0.32232597,655.5981,1.9348733,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.06260922,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Transponder,38.561874,14.739974,10.210778,0.0,227.5867,1524.9678,39.833076,8717.134,231.9297,0.0,212.60098,2936.562,40.47498,671.0232,706.789,99.000046,588.4894,117.49097,190.1326,259.31287,45.874302,83.14554,45.874153,0.028144335,0.05424067,0.028144045,1.322326,133.71967,7.93487,0.8237303,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.11056057,0.00012895298,0.12282,0.11047497,0.2153131,0.16825706,0.2498123,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.00045751495,8.0
Transponder,41.561874,15.739974,10.084975,0.0,226.62393,1627.9678,39.47236,9321.135,236.32181,0.0,438.601,3009.562,42.47498,687.0579,758.789,104.000046,644.4894,123.49097,204.13261,281.31287,47.874302,87.14554,47.874153,0.027602052,0.05363334,0.02760176,59.322327,17905.402,355.93488,11.906218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.029622987,-0.005804109,0.127962,0.054246854,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
