label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Shade,33.561874,12.739974,10.612692,0.0,202.76215,1273.9678,37.03614,6827.135,207.10513,0.0,148.60098,2100.5623,33.47498,470.94205,574.789,84.000046,437.4894,98.49097,105.13261,193.31287,42.874302,76.14554,42.874153,0.031107677,0.05873652,0.031107385,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12722291,0.06607243,0.17581654,137.98082,387.44562,220.80453,25.982864,23.152489,115.15216,0.0,115.2814,87.67117,0.0022875748,8.0
TIBS,43.561874,16.739973,9.53024,0.0,214.05672,1672.9678,38.709454,9206.135,218.3997,0.0,248.60104,3078.562,45.47498,687.0579,742.789,108.000046,618.4894,127.49097,203.13261,275.31287,51.874302,94.14554,51.874153,0.028827947,0.055665944,0.028827656,4.3223243,855.598,25.934862,1.2062169,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.01700877,0.00012895298,0.029268207,0.016923161,0.119647145,0.073648185,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Scar,39.561874,14.739974,11.568403,0.0,233.91599,1592.9678,40.56992,9178.135,238.25897,0.0,216.60104,3085.5623,41.47498,666.9421,859.789,100.000046,630.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028366687,0.05389568,0.028366394,1.3223245,656.5981,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Pysa,34.561874,13.739974,11.746382,0.0,197.63469,1234.9678,35.92286,6843.135,207.58998,0.0,145.60098,2027.562,33.47498,432.05792,678.789,85.000046,408.4894,93.49097,110.13261,195.31287,38.874302,71.14554,38.874153,0.029012507,0.056749266,0.029012214,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.035952702,-0.0058041126,0.1530696,0.0642899,0.17046894,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Emotet,40.561874,15.739974,9.708147,0.0,217.90381,1536.9678,38.169918,8758.135,222.2468,0.0,231.60098,2945.562,42.47498,677.0579,722.789,99.000046,594.4894,114.49097,178.13261,239.31287,48.874302,88.14554,48.874153,0.029921103,0.057362597,0.02992081,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.018671742,0.00012895298,0.030931178,0.018586133,0.12796201,0.0786371,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Reconyc,40.561874,15.739974,10.033147,0.0,222.02881,1589.9678,39.49492,8923.135,226.3718,0.0,220.60104,3000.562,42.47498,679.9421,728.789,102.000046,596.4894,124.49097,193.13261,269.31287,47.874302,87.14554,47.874153,0.027941557,0.05426069,0.027941264,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.08519059,0.00012895298,0.097450025,0.08510498,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
TIBS,35.438126,13.739974,10.880369,0.0,232.01215,1387.0322,38.874523,8448.135,236.35513,0.0,196.60098,2872.562,38.47498,643.0579,697.789,90.000046,538.4894,112.49097,164.13261,233.31287,43.874302,79.14554,43.874153,0.027848864,0.053672783,0.027848573,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11712189,0.061021924,0.13288724,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,120.2814,87.67117,0.0022875748,8.0
180solutions,44.561874,16.739973,10.271783,0.0,222.88335,1738.9678,39.342648,9796.135,232.12064,0.0,441.60098,3161.562,45.47498,676.0579,846.789,109.000046,683.4894,133.49097,205.13261,296.31287,47.874302,90.14554,47.874153,0.025387146,0.05125487,0.025386853,55.322323,17801.402,331.93488,11.106217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.016186336,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Scar,42.561874,15.739974,10.49148,0.0,225.95262,1694.9678,40.14135,9505.135,230.29561,0.0,255.60098,3167.562,44.47498,701.0579,837.789,106.000046,651.4894,124.49097,200.13261,277.31287,54.874302,96.14554,54.874153,0.03002325,0.05581163,0.03002296,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0
Gator,41.561874,15.739974,10.255708,0.0,223.52637,1646.9678,39.935772,9193.135,227.86935,0.0,222.60104,3090.562,43.47498,682.9421,782.789,104.000046,633.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.026828978,0.05280761,0.026828688,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.062463317,0.00012895298,0.07472275,0.062377706,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Maze,39.561874,14.739974,11.542762,0.0,233.83907,1595.9678,40.646843,9175.135,238.18205,0.0,218.60104,3079.562,41.47498,670.9421,848.789,100.000046,630.4894,121.49097,192.13261,266.31287,47.874302,86.14554,47.874153,0.027708396,0.05320796,0.027708104,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ako,41.561874,15.739974,9.8898535,0.0,226.38002,1628.9678,39.49675,9311.135,236.07181,0.0,434.601,3001.562,42.47498,694.0579,745.789,104.000046,646.4894,123.49097,202.13261,280.31287,46.874306,86.14554,46.874153,0.026913546,0.0528851,0.026913254,59.322327,17905.402,355.93488,11.906218,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.04079313,0.00012895298,0.063226506,0.040707514,0.16880149,0.09848963,0.20330067,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Maze,39.561874,14.739974,11.517121,0.0,233.63394,1592.9678,40.56992,9167.135,237.97693,0.0,214.60104,3083.562,41.47498,666.9421,851.789,100.000046,630.4894,121.49097,191.13261,266.31287,47.874302,86.14554,47.874153,0.027761867,0.053305604,0.027761575,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Scar,39.561874,14.739974,10.824813,0.0,230.37752,1581.9678,40.28787,9040.135,234.72052,0.0,216.60104,3044.562,41.47498,666.9421,797.789,100.000046,624.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028568516,0.05426069,0.028568225,1.3223245,656.5981,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Transponder,28.438126,9.739973,12.158147,0.0,265.8081,1276.9678,42.326633,7899.1343,279.20038,0.0,129.60098,2704.5623,30.47498,552.0579,649.789,74.000046,561.4894,111.49097,170.13261,223.31287,33.874302,61.14554,33.874153,0.024357943,0.047535848,0.02435765,0.32232407,-651.598,1.9348619,0.706217,9.706003,0.004571553,11.427491,10.296885,15.4275465,11.706,16.560812,0.25069177,-0.00012895299,0.27551034,0.25060615,0.39062616,0.3131587,0.4298958,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
180solutions,43.561874,16.739973,9.437216,0.0,211.84741,1647.9678,38.12806,9111.135,216.1904,0.0,245.60104,3057.562,45.47498,702.9421,748.789,108.000046,604.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028690804,0.055920843,0.028690511,2.322324,657.5981,13.93486,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.05949889,0.00012895298,0.07175832,0.05941328,0.15818469,0.11416202,0.18965052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Refroso,43.561874,17.739973,9.762797,0.0,216.31253,1710.9678,38.453335,9303.135,220.65552,0.0,231.60098,2945.438,45.47498,697.9421,772.789,106.999954,644.4894,133.49097,196.13261,281.31287,50.874302,93.14554,50.874153,0.027523706,0.053753376,0.027523413,5.3223243,684.5981,31.93486,1.4562169,0.2939978,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,-0.0065409364,-0.0058041126,0.09903404,0.051978,0.15678905,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Emotet,44.561874,16.739973,9.953601,0.0,214.63335,1716.9678,38.842648,9432.135,218.97635,0.0,242.60098,3170.562,46.47498,677.0579,815.789,110.000046,651.4894,127.49097,197.13261,276.31287,50.874302,94.14554,50.874153,0.027392425,0.054086935,0.027392132,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Conti,40.438126,15.739974,9.938634,0.0,434.7703,1593.9678,38.64309,17854.135,439.11328,0.0,9080.602,3006.562,43.52502,681.0579,759.789,106.000046,607.4894,123.49097,193.13261,261.31287,47.874302,88.14554,47.874153,0.02827074,0.053564772,0.02827045,7.3223243,-650.59814,43.93486,0.8312169,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10357176,0.054246854,0.16473006,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Pysa,41.561874,15.739974,10.377659,0.0,224.4532,1648.9678,39.984554,9231.135,228.79619,0.0,222.60104,3100.562,43.47498,690.9421,792.789,104.000046,635.4894,127.49097,196.13261,274.31287,47.874302,88.14554,47.874153,0.026795592,0.052745193,0.0267953,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Reconyc,32.561874,12.739974,10.470647,0.0,195.52255,1203.9678,37.16367,6406.135,199.86554,0.0,130.60104,1920.562,32.47498,416.05792,543.789,82.000046,396.4894,93.49097,102.13261,193.31287,38.874302,70.14554,38.874153,0.029755946,0.05730718,0.029755654,0.32232407,655.598,1.9348619,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,5.5608125,0.024584528,0.00012895298,0.036843967,0.024498919,0.15752594,0.09637546,0.17581654,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Scar,37.561874,14.739974,10.266254,0.0,228.9153,1478.9678,39.651,8552.135,233.25829,0.0,203.60098,2895.562,39.47498,683.9421,689.789,93.000046,586.4894,114.49097,176.13261,237.31287,45.874302,82.14554,45.874153,0.029156076,0.05561396,0.029155785,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.13381638,-0.00012895299,0.14607581,0.13373077,0.23856893,0.19151288,0.2730681,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Transponder,40.561874,15.739974,9.758146,0.0,216.9288,1546.9678,38.419918,8719.135,221.2718,0.0,226.60104,2948.562,42.47498,676.0579,697.789,99.000046,600.4894,114.49097,178.13261,239.31287,44.874302,84.14554,44.874153,0.027279675,0.05470441,0.027279384,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Shade,44.561874,16.739973,9.726329,0.0,213.51971,1705.9678,38.592648,9383.135,217.8627,0.0,248.60104,3144.562,46.47498,678.0579,797.789,110.000046,641.4894,127.49097,197.13261,276.31287,51.874302,95.14554,51.874153,0.028137436,0.05497612,0.028137144,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Transponder,44.561874,17.739973,9.612692,0.0,210.747,1687.9678,38.183556,9261.135,215.08998,0.0,248.60104,3077.562,46.47498,717.9421,770.789,111.000046,626.4894,129.49097,205.13261,275.31287,58.874302,102.14554,58.874153,0.032630842,0.057854377,0.03263055,1.3223245,656.5981,7.934862,1.2937831,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Reconyc,39.561874,14.739974,10.799172,0.0,230.83907,1584.9678,40.36479,9058.135,235.18205,0.0,220.60104,3046.562,41.47498,670.9421,795.789,100.000046,624.4894,121.49097,192.13261,266.31287,48.874302,87.14554,48.874153,0.028513197,0.054160643,0.028512904,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Maze,44.561874,16.739973,9.79451,0.0,213.76971,1703.9678,38.54719,9394.135,218.11272,0.0,244.60104,3151.562,46.47498,683.0579,800.789,110.000046,643.4894,127.49097,197.13261,277.31287,48.874302,92.14554,48.874153,0.026474757,0.05338616,0.026474467,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ako,42.561874,15.739974,9.634337,0.0,216.3812,1650.9678,39.09373,7944.865,220.72418,0.0,245.60104,3044.562,44.47498,688.0579,734.789,107.000046,620.4894,123.49097,204.13261,267.31287,50.874302,92.14554,50.874153,0.028726583,0.055382695,0.02872629,3.322324,658.5981,19.934862,0.95621693,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Pysa,45.561874,16.739973,9.780369,0.0,213.67325,1720.9678,38.08103,9591.135,222.58998,0.0,282.60098,3161.562,46.47498,686.0579,833.789,110.000046,635.4894,130.49097,235.13261,270.31287,49.874306,93.14554,49.874153,0.026783092,0.053448968,0.0267828,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.028763156,-0.0058041126,0.11712189,0.049910814,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ako,41.561874,15.739974,10.2313175,0.0,223.62393,1642.9678,39.83821,9197.135,227.96692,0.0,225.60104,3091.562,43.47498,688.9421,770.789,104.000046,632.4894,127.49097,196.13261,275.31287,47.874302,88.14554,47.874153,0.026929623,0.05299577,0.02692933,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Transponder,43.561874,17.739973,9.69303,0.0,214.17299,1658.9678,38.383873,9211.135,218.51598,0.0,241.60104,3066.562,45.47498,735.9421,756.789,105.000046,636.4894,126.49097,192.13261,255.31287,56.874302,100.14554,56.874153,0.03207505,0.057783846,0.03207476,1.3223245,-650.59814,7.934862,1.2937831,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.03864033,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Transponder,34.561874,13.739974,11.71697,0.0,195.19351,1228.9678,35.74639,6760.135,205.07483,0.0,140.60098,2005.5621,33.47498,411.05795,678.789,85.000046,404.48938,93.49097,103.13261,194.31287,36.874302,69.14554,36.874153,0.02757987,0.05548502,0.027579578,0.32232407,-651.598,1.9348619,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,9.560812,0.09954466,0.00012895298,0.13811989,0.09945905,0.2428529,0.1633611,0.25715625,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Emotet,41.561874,15.739974,9.621561,0.0,216.35564,1581.9678,38.350407,7740.865,220.69862,0.0,234.60098,2979.562,43.47498,691.0579,712.789,104.000046,598.4894,120.49097,191.13261,261.31287,48.874302,89.14554,48.874153,0.02909505,0.056489255,0.029094758,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10357176,0.054246854,0.1403398,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Pysa,42.561874,15.739974,11.110527,0.0,227.6669,1693.9678,40.11754,9577.135,232.00989,0.0,251.60098,3185.562,44.47498,693.0579,886.789,106.000046,651.4894,124.49097,201.13261,276.31287,48.874302,89.14554,48.874153,0.02767286,0.053856693,0.027672568,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Reconyc,37.561874,14.739974,10.40139,0.0,228.7261,1477.9678,39.623974,8545.135,233.06909,0.0,207.60098,2896.562,39.47498,682.9421,692.789,93.000046,584.4894,114.49097,177.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Emotet,34.561874,12.739974,10.39344,0.0,220.9288,1337.9678,38.952274,6475.865,225.2718,0.0,164.60098,2549.562,35.47498,550.0579,598.789,86.000046,498.48938,103.49097,134.13263,214.31287,39.874302,73.14554,39.874153,0.027417377,0.053875264,0.027417086,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.123657845,0.0642899,0.14105718,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Scar,42.561874,15.739974,10.753385,0.0,228.00023,1688.9678,39.99849,9591.135,232.34323,0.0,259.60098,3264.562,44.47498,702.0579,846.789,106.000046,644.4894,124.49097,196.13261,289.31287,51.874302,93.14554,51.874153,0.028426943,0.05434159,0.028426653,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.017537313,0.00012895298,0.029796747,0.017451704,0.12228985,0.07523381,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,125.2814,86.67117,0.0022875748,8.0
Gator,41.561874,15.739974,10.255708,0.0,223.35564,1646.9678,39.935772,9186.135,227.69862,0.0,222.60104,3088.562,43.47498,682.9421,781.789,104.000046,633.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.026828978,0.05280761,0.026828688,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.12194107,0.00012895298,0.13420051,0.12185546,0.21877675,0.17567913,0.2493175,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Zeus,39.561874,14.739974,10.260711,0.0,225.27496,1558.9678,39.698124,8841.135,229.61795,0.0,219.60098,2986.562,41.47498,678.9421,726.789,101.000046,590.4894,120.49097,191.13261,265.31287,46.874306,85.14554,46.874153,0.027984615,0.05424258,0.027984323,1.3223245,656.5981,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Reconyc,41.561874,15.739974,9.963024,0.0,221.59953,1638.9678,39.74065,9114.135,225.94254,0.0,223.60098,3064.562,43.47498,683.9421,747.789,104.000046,632.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.026997125,0.053121973,0.026996834,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Emotet,44.561874,16.739973,9.953601,0.0,214.79245,1701.9678,38.50174,9439.135,219.13544,0.0,259.60098,3163.562,46.47498,677.0579,818.789,110.000046,641.4894,127.49097,199.13261,275.31287,50.874302,94.14554,50.874153,0.02777317,0.054801803,0.027772877,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Transponder,40.561874,15.739974,10.083146,0.0,227.1788,1580.9678,39.26992,7971.865,237.02821,0.0,428.601,2969.562,41.47498,677.0579,737.789,98.000046,640.4894,120.49097,189.13261,259.31287,45.874302,84.14554,45.874153,0.027324652,0.053566974,0.02732436,59.322327,17905.402,355.93488,11.906218,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.018459065,-0.0058041126,0.13101079,0.055466373,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Transponder,43.438126,17.739973,11.635419,0.0,251.95154,1898.9678,41.839172,11074.135,256.29453,0.0,418.601,3524.562,47.47498,901.0579,987.789,108.000046,658.4894,137.49097,308.86737,340.31287,65.874306,109.14554,65.87415,0.03227924,0.05643831,0.03227895,5.3223243,-614.59814,31.93486,1.1062169,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,5.5608125,0.016503721,-0.00012895299,0.015681287,0.01641811,0.11712189,0.072133034,0.12733167,137.98082,392.44562,221.80453,25.982864,24.152489,118.15216,0.0,119.2814,87.67117,0.0022875748,8.0
Refroso,42.561874,17.739973,9.777194,0.0,216.07166,1661.9678,38.215794,9090.135,220.41466,0.0,228.60098,2872.438,44.47498,692.9421,743.789,104.999954,629.5106,130.49097,193.13261,276.31287,50.874302,92.14554,50.874153,0.028442748,0.05486137,0.028442455,5.3223243,684.5981,31.93486,1.4562169,1.2939978,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,7.5608125,0.017537313,0.00012895298,0.016714877,0.017451704,0.12228985,0.07523381,0.18004486,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
