Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Ransomware-Maze-20e1dc54b94e7c4ded7eb388dad394a9da1566b4876d55636dd2618947b8a93b-10.raw,35.561874,13.739974,10.386718,0.0,227.60023,1409.9678,39.912777,8075.1343,231.94322,0.0,199.60098,2701.562,36.47498,598.0,647.789,89.000046,562.4894,108.49097,153.1326,230.31285,44.874302,79.14554,44.874153,0.029815719,0.055969153,0.029815426,0.32232597,655.5981,1.9348733,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.06260922,0.16542692,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-2c11a4d4d915ba83db663fbf1805ce3cd0562c32fa5aa5b775240711034b5c05-5.raw,43.561874,16.739973,9.716286,0.0,216.31252,1685.9678,39.01178,8144.8657,220.65552,0.0,244.60098,3107.562,45.47498,690.0579,762.78894,109.000046,630.4894,130.49097,194.13261,276.31287,49.874302,92.14554,49.874153,0.027453471,0.054129224,0.027453179,7.3223243,657.5981,43.93486,0.83121705,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Zeus-0fc1a8cd3a9de86b578f0c87edda69e6bee3c74fcf6dc1b5f04cf6acf0c0b35e-4.raw,41.561874,15.739974,9.841073,0.0,217.50197,1596.9678,38.71626,8947.135,226.9718,0.0,225.60104,3010.562,42.47498,649.0579,735.78894,102.000046,596.4894,124.49097,193.1326,269.31287,46.874302,86.14554,46.874153,0.027138814,0.053305604,0.027138524,1.322326,264.43933,7.93487,0.7062172,0.7060025,-0.0045715524,2.4274926,1.0,6.427547,2.706,7.5608125,0.018091029,0.00012895298,0.054159984,0.02148788,0.14886792,0.07689494,0.18447454,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-9b35672cf13d0bb5c0513f24b13a40ca54052c9b7688c9a462d70ad7a8e95146-4.raw,44.561874,16.739973,9.453601,0.0,211.90607,1697.9678,38.410828,8964.654,216.24907,0.0,247.60098,3122.562,46.47498,679.0579,768.78894,110.000046,640.4894,127.49097,197.1326,276.31287,50.874302,94.14554,50.874153,0.027722927,0.05470747,0.027722636,2.322324,657.5981,13.934862,0.8824869,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.016503725,0.00012895298,0.02876315,0.016418116,0.11712189,0.07213303,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Reconyc-0094df79fcc39368d60e9d7021390111-6.raw,41.0,15.739974,9.719122,0.0,219.11172,1609.9678,39.033333,8896.308,223.45473,0.0,237.60104,3015.562,43.47498,723.0579,715.789,101.000046,614.4894,120.49097,191.1326,252.31285,50.874302,91.14554,50.874153,0.02947961,0.056145843,0.029479317,2.322324,134.71973,13.934862,0.7062172,2.7060025,-0.0045715524,3.4274929,3.059377,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06469935,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0b0d0e4701b0c13c3ea3f1da137940d46929ddee663ab43c6323cdf88f8c9fd1-4.raw,44.561874,16.739973,9.930874,0.0,221.497,1741.9678,39.410828,9735.135,230.70203,0.0,444.60104,3147.562,45.47498,679.0579,808.789,109.000046,688.4894,133.49097,206.1326,296.31287,47.874302,90.14554,47.874153,0.025372135,0.05122615,0.025371842,59.322327,17905.402,355.93488,11.906218,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.03775976,0.00012895298,0.062601015,0.037674148,0.15818469,0.09242289,0.18965052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0018300598,8.0
Ransomware-Ako-0c4d37bf94eeca0cecfe0516b5d64378d697eb5e3af01c0be83a2b250f5362f8-9.raw,42.561874,16.739973,9.634336,0.0,215.80975,1617.9678,38.308014,9079.135,220.15276,0.0,240.60098,3028.562,44.47498,740.0579,722.789,103.000046,613.4894,123.49097,193.1326,246.31287,50.874302,92.14554,50.874153,0.029669119,0.05672622,0.029668827,1.322326,133.71967,7.93487,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.101248875,0.053085413,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-08b7fbb9b276f71fac0e04ff289617a27a14185590eed97acc2df962d95f3248-5.raw,40.561874,15.739974,9.983147,0.0,222.65381,1596.9678,39.669918,8948.135,226.9968,0.0,224.60098,3005.562,42.47498,664.0232,726.78894,102.000046,598.4894,124.49097,193.1326,269.31287,46.874302,86.14554,46.874153,0.027208865,0.05343636,0.027208574,1.322326,-519.8788,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.1781309,7.427547,4.706,8.560812,0.064048946,0.00012895298,0.07630837,0.06628498,0.16880147,0.12174543,0.20330068,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0a5b97fc4adbcbb5ad807f3b52ca4db94231261e5308eddfb99af55980071adf-7.raw,40.561874,15.739974,9.633146,0.0,216.4788,1532.9678,38.06992,8701.134,220.82181,0.0,224.60098,2945.562,42.47498,675.0579,691.78894,99.000046,592.4894,114.49097,177.1326,241.31285,44.874302,84.14554,44.874153,0.027428178,0.0549876,0.027427886,1.322326,-389.15906,7.93487,0.8237303,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.064048946,0.00012895298,0.07630837,0.06396333,0.16880147,0.12174543,0.20330068,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.00045751495,8.0
Ransomware-Ako-0bf9e1381aef1c49bde253f5459f850bbdc901c274c66bbc3d05b3f385376f0e-10.raw,40.561874,14.739974,9.883146,0.0,221.3788,1574.9678,39.11992,7739.8657,231.0795,0.0,439.601,2816.562,41.52502,664.0579,710.78894,98.000046,632.4894,117.49097,175.1326,256.31287,52.874302,91.14554,52.874153,0.03154418,0.05758493,0.03154389,60.322327,17851.402,361.93488,12.106217,-0.1763986,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.027616372,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-19cbdcb58bb5472dcf31e66a47326d94fa1b434cf54f2bd528d3fda07133227e-3.raw,43.561874,16.739973,9.902332,0.0,216.80089,1679.9678,38.872246,9325.135,226.0099,0.0,226.60104,3121.562,44.47498,669.0464,795.78894,107.000046,647.4894,127.49097,203.1326,276.31287,48.874302,90.14554,48.874153,0.02687921,0.05297861,0.026878918,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.029796742,-0.004643286,0.12228985,0.051977992,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,-0.0013725448,8.0
Ransomware-Ako-0a2852b6043cfa57c5de2ed11397f8f81eeab3f5936afb2c01cf65303c137cca-1.raw,32.561874,12.739974,12.470647,0.0,205.4913,1200.9678,37.06992,6725.1343,209.83429,0.0,140.60098,2007.562,32.47498,406.05795,681.789,82.000046,396.4894,93.49097,102.13261,193.31287,38.874302,70.14554,38.874153,0.02983233,0.05744756,0.029832037,0.32232597,394.15887,1.9348733,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,7.5608125,0.07999579,0.00012895298,0.09225521,0.07991018,0.20601079,0.1483235,0.22256978,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Spyware-Transponder-0d22111106c368595c4a38019afb7849e20d30902739d3fb827e66b9303aacbc-5.raw,43.561874,16.739973,9.530239,0.0,212.56833,1666.9678,38.56992,9142.135,216.91133,0.0,240.60098,3062.562,45.47498,671.0579,740.789,108.000046,605.4894,127.49097,193.1326,272.31287,47.874302,90.14554,47.874153,0.026613394,0.053600732,0.026613103,2.322324,657.5981,13.934862,0.7649738,0.7060025,-0.0045715524,1.4274927,1.1781309,5.427547,2.706,6.560813,0.017008776,0.00012895298,0.029268201,0.018083988,0.119647145,0.07364818,0.15308927,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0d6696c4c724553b3b449022bfb7312be9e75f7fad435805e598c4425ddac428-6.raw,41.561874,15.739974,9.645951,0.0,215.98978,1580.9678,38.326015,8652.48,220.33278,0.0,488.44043,2987.562,43.47498,686.0579,712.78894,105.000046,596.4894,117.49097,192.1326,262.31287,46.874302,87.14554,46.874153,0.027727386,0.0550404,0.027727094,1.322326,656.5981,7.93487,1.0587566,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.04302916,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0013725448,8.0
Trojan-Reconyc-281858b4bd93d8878fd3d4f01e0509df-1.raw,41.561874,15.739974,11.084976,0.0,226.01418,1615.9678,39.179676,9296.135,235.69681,0.0,394.1606,3105.562,42.47498,654.0579,862.78894,103.000046,638.4894,124.49097,201.1326,267.31287,52.874302,92.14554,52.874153,0.030351432,0.054177906,0.03035114,1.322326,-650.59814,7.93487,0.7062172,12.706002,-0.0045715524,14.427492,13.296885,18.427547,14.706,19.560814,0.23502225,0.00012895298,0.264492,0.23609746,0.3393441,0.28324413,0.3643687,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-7b19b2290040a07a10483ca098b90b67385e3a6488fc5f6da864dcbb7b178bbe-9.raw,41.561874,16.739973,9.572781,0.0,231.4288,1609.9678,39.033333,9517.135,235.7718,0.0,755.601,3003.562,43.47498,736.0579,706.789,101.000046,613.4894,120.49097,187.1326,260.31287,49.874302,90.14554,49.874153,0.029195476,0.056141566,0.029195184,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0d22111106c368595c4a38019afb7849e20d30902739d3fb827e66b9303aacbc-6.raw,42.561874,15.739974,9.586718,0.0,214.02403,1628.9678,38.56992,8540.827,218.36703,0.0,406.1606,3027.562,44.47498,671.0579,728.78894,107.000046,597.4894,123.49097,191.1326,265.31287,46.874302,88.14554,46.874153,0.026725741,0.05376228,0.026725449,2.322324,657.5981,13.934862,0.7649738,1.7060022,-0.0045715524,2.4274926,2.1781309,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.0431329,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,87.67117,0.0022875748,8.0
Ransomware-Shade-8d0d762df837471fce7008accf4e4a5de8b4232cf1aab7e1b3720b25f0801e66-3.raw,32.22475,12.739974,11.064397,0.0,199.27255,1209.9678,36.895233,6062.827,203.61552,0.0,137.60098,1964.562,32.47498,415.05795,600.789,82.000046,396.4894,93.49097,102.13261,193.31287,39.874302,71.14554,39.874153,0.030402916,0.057806056,0.030402623,0.32232597,655.5981,1.9348733,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.118753925,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.004643286,0.13101079,0.067966364,0.15024835,136.98082,385.44562,219.92181,25.982864,23.152489,114.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Trojan-Zeus-4a73941582eb40d319e6799759541e5dbdb25972b569b293c5bcb7fc89b9ae4a-2.raw,42.561874,15.739974,10.658146,0.0,229.1431,1675.9678,39.68897,8945.173,238.7718,0.0,428.60104,3114.562,43.47498,667.0579,854.78894,105.000046,674.4894,127.49097,198.10608,288.31287,47.874302,88.14554,47.874153,0.02636877,0.05194722,0.026368478,55.322323,17863.402,331.93488,11.106217,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.026425896,-0.005804109,0.1250584,0.053085413,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.00091502984,8.0
Trojan-Refroso-4c1294d25162bfa5cda8b9b19d22e1ed-1.raw,41.561874,16.739973,11.182537,0.0,228.4288,1671.9678,40.431545,9394.135,232.7718,0.0,227.60098,3094.3372,43.47498,680.9536,869.789,105.000046,656.4894,127.49097,192.1326,274.31287,49.874302,90.14554,49.874153,0.027571183,0.053163696,0.027570892,12.322326,241.7196,73.93487,2.5062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.05043619,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.92181,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-TIBS-bb4eb5910eeb9ca18d361175e455427f05ce3017c9724a03dd1d0a757a0b588f-8.raw,40.561874,15.739974,10.058146,0.0,225.6788,1571.9678,39.044918,9070.135,235.48975,0.0,423.60104,2953.562,41.47498,653.0579,736.78894,98.000046,634.4894,120.49097,181.10608,255.31285,44.874302,83.14554,44.874153,0.02680762,0.053159874,0.026807327,59.322327,17905.402,355.93488,11.906218,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.018671747,0.00012895298,0.046164114,0.018586136,0.15235224,0.0786371,0.18912031,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-3.624817e-11,8.0
Ransomware-Shade-098a035ac1cb8ba43368b1da7b0b7591bf30eaf685e5f9523e484b2c79b7abeb-5.raw,40.561874,15.739974,10.033147,0.0,223.02881,1593.9678,39.594917,8963.135,227.3718,0.0,222.60104,3015.562,42.47498,669.0,733.789,102.000046,598.4894,124.49097,193.1326,270.31287,47.874302,87.14554,47.874153,0.027869413,0.054127377,0.02786912,1.322326,133.71967,7.93487,0.7649738,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.041900545,0.00012895298,0.054159984,0.041814934,0.14886792,0.10070446,0.18447454,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Reconyc-29aa9fd1f74dc21890c1c79205a87721-3.raw,44.561874,16.739973,9.908146,0.0,214.9288,1716.9678,38.842648,9445.135,219.2718,0.0,245.60104,3170.562,46.47498,680.0579,808.789,110.000046,644.4894,130.49097,201.1326,277.31287,51.874302,95.14554,51.874153,0.027953135,0.05463332,0.027952842,1.322326,656.5981,7.93487,0.8237303,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.03775976,0.00012895298,0.050019197,0.037674148,0.13644557,0.09242289,0.1679114,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0c9704dcd36e4f31bf0910317f834cd4a1c171440900bfaf8ec4f11063f0e1fa-9.raw,40.561874,15.739974,10.183146,0.0,227.5038,1581.9678,39.294918,9143.135,237.36154,0.0,432.60104,2968.562,41.47498,678.0579,737.78894,98.000046,642.4894,120.49097,187.1326,259.31287,45.874302,84.14554,45.874153,0.02730656,0.053533256,0.027306268,59.322327,17905.402,355.93488,11.906218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.023691814,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0018300598,8.0
Ransomware-Conti-0c324fce452af67ecbaff4f190779477d8d39a4bebc0111a283ee88d54ca969d-8.raw,40.561874,15.739974,9.708146,0.0,216.7788,1533.9678,38.09492,8713.134,221.1218,0.0,229.60104,2951.562,42.47498,677.0579,693.789,99.000046,594.4894,114.49097,180.1326,239.31285,45.874302,85.14554,45.874153,0.028201962,0.055863332,0.02820167,1.322326,525.8785,7.93487,0.9412434,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10601078,0.055466365,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-00a875551442e646cae18dc1d85dd6872b921410d0111a3242d7c861dd682f3e-9.raw,40.561874,15.739974,10.158147,0.0,227.4788,1580.9678,39.26992,9142.135,237.3359,0.0,430.60104,2969.562,41.47498,681.0579,741.789,98.000046,640.4894,120.49097,187.1326,259.31287,44.874302,83.14554,44.874153,0.026683215,0.052925535,0.026682923,59.322327,17905.402,355.93488,11.906218,7.706002,-0.0045715524,9.427492,8.296885,13.4275465,9.705999,14.560813,0.16094817,0.00012895298,0.18095906,0.16086257,0.2768441,0.2137997,0.30649835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-TIBS-97a0246b1c3df21db4449c71eabd9e2e4c622adfc1c6d9a86e151c844c6f4c30-1.raw,21.438126,7.7399735,16.658146,0.0,258.15607,901.0322,41.884624,4804.8657,262.49908,0.0,56.60104,1768.562,22.47498,330.05792,634.789,62.000046,379.80426,86.49097,86.13259,177.31285,25.874302,47.14554,25.874151,0.024179803,0.047991097,0.02417951,-0.6776745,-652.598,-4.06513,0.7062172,-0.29399762,0.004571553,0.42749238,-0.29688478,4.4275465,1.7060001,3.5608122,-0.005718497,-0.00012895299,0.006540931,0.005804108,0.18782896,0.09637546,0.17581654,136.98082,385.44562,220.19547,25.982864,23.152489,113.87827,0.0,113.77488,87.67117,0.0022875748,8.0
Ransomware-Ako-0a065c408e05e2c2febfbca4c15db34821033e8724d15eed9898d68c3ffb8443-9.raw,40.561874,15.739974,10.158147,0.0,227.40381,1581.9678,39.294918,7980.8657,237.25899,0.0,431.60104,2972.562,41.47498,676.0579,740.789,98.000046,640.4894,120.49097,189.1326,259.31287,45.874302,84.14554,45.874153,0.027288493,0.053499583,0.0272882,59.322327,17905.402,355.93488,11.906218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.026308186,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0013725448,8.0
Trojan-Zeus-2f91a34550e97c26b4afb1f8a9c0502fca2477a4207b507ac1cbf1a59971ece6-5.raw,41.561874,15.739974,9.865463,0.0,220.89221,1637.9678,39.71626,9085.135,225.23521,0.0,218.60104,3056.562,43.47498,664.0116,737.78894,104.000046,632.4894,127.49097,195.1326,274.31287,46.874302,87.14554,46.874153,0.026507035,0.05273529,0.026506742,1.322326,-127.71973,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,-2.5790596e-05,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Spyware-TIBS-a277cf4ded2ab427b854529907f13f1326ab1718a364ad0d622814c8e9d63dd6-9.raw,40.5505,16.739973,9.719122,0.0,223.89223,1632.9678,39.59431,9208.135,228.23521,0.0,233.60104,3028.562,43.47498,825.0579,721.78894,101.000046,609.4894,122.49097,251.1326,252.31285,47.874302,88.14554,47.874153,0.027584404,0.054219928,0.027584113,1.322326,-650.59814,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.88272,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Trojan-Scar-c272c4ea9d82140c139b018ee26269d4-6.raw,43.561874,16.739973,9.483727,0.0,212.98694,1651.9678,38.22108,9161.135,222.10513,0.0,245.60104,3073.562,44.47498,698.0579,748.789,107.000046,611.4894,123.49097,196.1326,272.31287,50.874302,92.14554,50.874153,0.028726583,0.055382695,0.02872629,4.3223243,659.5981,25.934862,1.2062169,0.7060025,-0.0045715524,2.4274926,1.059377,6.427547,2.706,7.5608125,0.017008776,0.00012895298,0.051995482,0.021566452,0.14237443,0.07364818,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Spyware-180solutions-0fce3922da54c3485156c7275d797468dafd73599bd813ab02b103ba3f1cb2c6-3.raw,41.561874,15.739974,10.255708,0.0,223.55075,1646.9678,39.935772,9194.135,227.89375,0.0,220.60098,3094.562,43.47498,667.0,786.78894,104.000046,635.4894,127.49097,195.1326,274.31287,48.874302,89.14554,48.874153,0.027414685,0.05337879,0.027414393,1.322326,395.15894,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,-3.2510533e-12,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-001ef4cc95a83b911b3e98dde1d1a77fa020cf7f643bb8a7d9d702c6989b732a-1.raw,42.561874,15.739974,10.896241,0.0,222.6431,1653.9678,39.165157,9366.135,226.98608,0.0,245.60104,3137.562,44.47498,664.0579,862.78894,106.000046,638.4894,121.49097,193.1326,268.31287,52.874302,94.14554,52.874153,0.029622078,0.055250682,0.029621786,2.322324,657.5981,13.934862,0.8824869,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06094817,0.00012895298,0.073207594,0.062023383,0.16156633,0.116577476,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-644c4434ca9b5186b7bcde77604d7e65fdacb567c8b9cb44b1957bc92c2d8748-3.raw,44.561874,16.739973,9.771783,0.0,214.45152,1712.9678,38.751736,9424.135,218.79453,0.0,248.60104,3159.562,46.47498,686.0579,798.789,110.000046,644.4894,127.49097,202.1326,277.31287,50.874302,94.14554,50.874153,0.027457913,0.054209895,0.027457621,1.322326,656.5981,7.93487,0.8237303,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-955d9af38346c1755527bd196668edfad6d3f001d217b04d2380eb99e0760585-4.raw,41.561874,15.739974,10.036195,0.0,222.50198,1645.9678,39.91138,9151.135,226.84497,0.0,227.60098,3074.562,43.47498,663.0463,754.78894,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026275346,0.052297655,0.026275054,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,0.00012895298,0.11523658,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-0bff46578b5d84c060258b7af65942b2142d0a9a75b65d3a69ea1eb5de0a308f-6.raw,39.561874,14.739974,10.055582,0.0,223.7365,1554.9678,39.595562,8781.134,228.0795,0.0,301.88083,2962.562,41.47498,651.0348,711.789,101.000046,588.4894,120.49097,191.1326,265.31287,45.874302,84.14554,45.874153,0.027433692,0.053770185,0.027433401,1.322326,133.71967,7.93487,0.8237303,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.1101539,0.21055624,0.16455728,0.24399836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Spyware-Gator-2d6ec3369933304cb5e1de6f9065b30b180daa63091c6d356e91b123261cb382-8.raw,42.561874,17.739973,9.943861,0.0,216.57166,1627.9678,38.54611,9111.135,220.91466,0.0,232.60098,3038.562,44.47498,731.9421,763.78894,103.000046,630.4894,123.49097,190.1326,252.31285,56.874302,98.14554,56.874153,0.03305205,0.058290105,0.033051755,1.322326,-650.59814,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00010316236,0.006540931,-0.005804109,0.101248875,0.053085413,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Gator-1cf7f77c2a5f81862bd1c781c3873ab7d38094f616e17a6c35476ce528c44ac1-5.raw,40.561874,15.739974,9.983147,0.0,222.1038,1595.9678,39.64492,8926.135,226.4468,0.0,225.60104,3001.562,42.47498,664.0,724.789,102.000046,596.4894,124.49097,192.1326,269.31287,46.874302,86.14554,46.874153,0.027226431,0.053469155,0.02722614,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.178131,9.4275465,6.7060003,10.560813,0.10539261,0.00012895298,0.11765204,0.10762864,0.20601079,0.16102192,0.23844281,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
