Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Ransomware-Shade-3d7a1a2e3c0ee8a69d12877355f587ccba6baf434ecbeaa4800d52bb3a5218d7-3.raw,44.561874,16.739973,9.726329,0.0,213.51971,1705.9678,38.592648,9383.135,217.8627,0.0,248.60104,3144.562,46.47498,678.0579,797.789,110.000046,641.4894,127.49097,197.13261,276.31287,51.874302,95.14554,51.874153,0.028137436,0.05497612,0.028137144,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-00e454e6d99f48f9d5174e91d138362abb0a35787d9b40aa348ec64b6131e764-5.raw,44.561874,17.739973,9.612692,0.0,210.747,1687.9678,38.183556,9261.135,215.08998,0.0,248.60104,3077.562,46.47498,717.9421,770.789,111.000046,626.4894,129.49097,205.13261,275.31287,58.874302,102.14554,58.874153,0.032630842,0.057854377,0.03263055,1.3223245,656.5981,7.934862,1.2937831,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Trojan-Reconyc-2b142449171a96922ed1eb20442e9f47-2.raw,39.561874,14.739974,10.799172,0.0,230.83907,1584.9678,40.36479,9058.135,235.18205,0.0,220.60104,3046.562,41.47498,670.9421,795.789,100.000046,624.4894,121.49097,192.13261,266.31287,48.874302,87.14554,48.874153,0.028513197,0.054160643,0.028512904,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Maze-a81f9dc2d15173da467159bae0fc5a8f8c6804291f7ecf5bec71b546868570c0-3.raw,44.561874,16.739973,9.79451,0.0,213.76971,1703.9678,38.54719,9394.135,218.11272,0.0,244.60104,3151.562,46.47498,683.0579,800.789,110.000046,643.4894,127.49097,197.13261,277.31287,48.874302,92.14554,48.874153,0.026474757,0.05338616,0.026474467,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0bc9f1abed356f3dbe16b11be0ab9c63545125fba69f377dfec10a5f9a997e3e-6.raw,42.561874,15.739974,9.634337,0.0,216.3812,1650.9678,39.09373,7944.865,220.72418,0.0,245.60104,3044.562,44.47498,688.0579,734.789,107.000046,620.4894,123.49097,204.13261,267.31287,50.874302,92.14554,50.874153,0.028726583,0.055382695,0.02872629,3.322324,658.5981,19.934862,0.95621693,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-0b5e0e2cbe9a8854af6ec62cfb592f938e8f390a687671d9acd3864847f9a21e-2.raw,45.561874,16.739973,9.780369,0.0,213.67325,1720.9678,38.08103,9591.135,222.58998,0.0,282.60098,3161.562,46.47498,686.0579,833.789,110.000046,635.4894,130.49097,235.13261,270.31287,49.874306,93.14554,49.874153,0.026783092,0.053448968,0.0267828,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.028763156,-0.0058041126,0.11712189,0.049910814,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0adb183475e52011aec1c5f7d45808733d4843ce23a8583a97a4f92603362942-3.raw,41.561874,15.739974,10.2313175,0.0,223.62393,1642.9678,39.83821,9197.135,227.96692,0.0,225.60104,3091.562,43.47498,688.9421,770.789,104.000046,632.4894,127.49097,196.13261,275.31287,47.874302,88.14554,47.874153,0.026929623,0.05299577,0.02692933,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0d05754cd3754252352d5830e9564481eaeb86277b958ccc869d0d77924f746c-6.raw,43.561874,17.739973,9.69303,0.0,214.17299,1658.9678,38.383873,9211.135,218.51598,0.0,241.60104,3066.562,45.47498,735.9421,756.789,105.000046,636.4894,126.49097,192.13261,255.31287,56.874302,100.14554,56.874153,0.03207505,0.057783846,0.03207476,1.3223245,-650.59814,7.934862,1.2937831,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.03864033,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-1a39dbe827a476c860e0daba96eeed6dfa40535294cce579d00741f6b0a57f37-1.raw,34.561874,13.739974,11.71697,0.0,195.19351,1228.9678,35.74639,6760.135,205.07483,0.0,140.60098,2005.5621,33.47498,411.05795,678.789,85.000046,404.48938,93.49097,103.13261,194.31287,36.874302,69.14554,36.874153,0.02757987,0.05548502,0.027579578,0.32232407,-651.598,1.9348619,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,9.560812,0.09954466,0.00012895298,0.13811989,0.09945905,0.2428529,0.1633611,0.25715625,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Trojan-Emotet-1a91f60a030ecacc3dba2f4e2ea53791a646d3f96c6fc56258e0dd1f93435de4-8.raw,41.561874,15.739974,9.621561,0.0,216.35564,1581.9678,38.350407,7740.865,220.69862,0.0,234.60098,2979.562,43.47498,691.0579,712.789,104.000046,598.4894,120.49097,191.13261,261.31287,48.874302,89.14554,48.874153,0.02909505,0.056489255,0.029094758,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10357176,0.054246854,0.1403398,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Pysa-947c46c39155e62c46e2c8a591a979e58ca05fc35158f55aada3cd5e400f54b4-1.raw,42.561874,15.739974,11.110527,0.0,227.6669,1693.9678,40.11754,9577.135,232.00989,0.0,251.60098,3185.562,44.47498,693.0579,886.789,106.000046,651.4894,124.49097,201.13261,276.31287,48.874302,89.14554,48.874153,0.02767286,0.053856693,0.027672568,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Reconyc-a183be41f0141046e7978eee5e8dbb0a-9.raw,37.561874,14.739974,10.40139,0.0,228.7261,1477.9678,39.623974,8545.135,233.06909,0.0,207.60098,2896.562,39.47498,682.9421,692.789,93.000046,584.4894,114.49097,177.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Trojan-Emotet-1b93ea78110c765e2f6f2a93a1cf3b58ea6f141bf0da8e8f96d028a99724cd60-9.raw,34.561874,12.739974,10.39344,0.0,220.9288,1337.9678,38.952274,6475.865,225.2718,0.0,164.60098,2549.562,35.47498,550.0579,598.789,86.000046,498.48938,103.49097,134.13263,214.31287,39.874302,73.14554,39.874153,0.027417377,0.053875264,0.027417086,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.123657845,0.0642899,0.14105718,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Trojan-Scar-2ef17dfb7efe7c78ed63f92fcb7a838a-2.raw,42.561874,15.739974,10.753385,0.0,228.00023,1688.9678,39.99849,9591.135,232.34323,0.0,259.60098,3264.562,44.47498,702.0579,846.789,106.000046,644.4894,124.49097,196.13261,289.31287,51.874302,93.14554,51.874153,0.028426943,0.05434159,0.028426653,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.017537313,0.00012895298,0.029796747,0.017451704,0.12228985,0.07523381,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,125.2814,86.67117,0.0022875748,8.0
Spyware-Gator-1b9b1d0cdff308841a4fffd919e47e450a575f61a394734528b046c6484ce001-3.raw,41.561874,15.739974,10.255708,0.0,223.35564,1646.9678,39.935772,9186.135,227.69862,0.0,222.60104,3088.562,43.47498,682.9421,781.789,104.000046,633.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.026828978,0.05280761,0.026828688,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.12194107,0.00012895298,0.13420051,0.12185546,0.21877675,0.17567913,0.2493175,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Zeus-1c197c79d1ffca9343ad3dc8a7ddf1e09c0880af29ba0e22f52010892cab028c-5.raw,39.561874,14.739974,10.260711,0.0,225.27496,1558.9678,39.698124,8841.135,229.61795,0.0,219.60098,2986.562,41.47498,678.9421,726.789,101.000046,590.4894,120.49097,191.13261,265.31287,46.874306,85.14554,46.874153,0.027984615,0.05424258,0.027984323,1.3223245,656.5981,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Trojan-Reconyc-ade62753b6902e18f68efaaba0165b3c-4.raw,41.561874,15.739974,9.963024,0.0,221.59953,1638.9678,39.74065,9114.135,225.94254,0.0,223.60098,3064.562,43.47498,683.9421,747.789,104.000046,632.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.026997125,0.053121973,0.026996834,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-1a04548a00bbc9088de42b6c04f07b29584b3cefe2848acb91368a599b57f773-2.raw,44.561874,16.739973,9.953601,0.0,214.79245,1701.9678,38.50174,9439.135,219.13544,0.0,259.60098,3163.562,46.47498,677.0579,818.789,110.000046,641.4894,127.49097,199.13261,275.31287,50.874302,94.14554,50.874153,0.02777317,0.054801803,0.027772877,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0f4575a4973db1ad71908884240f70b29ab30dc59e379b9fb1a12c92905ad87b-10.raw,40.561874,15.739974,10.083146,0.0,227.1788,1580.9678,39.26992,7971.865,237.02821,0.0,428.601,2969.562,41.47498,677.0579,737.789,98.000046,640.4894,120.49097,189.13261,259.31287,45.874302,84.14554,45.874153,0.027324652,0.053566974,0.02732436,59.322327,17905.402,355.93488,11.906218,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.018459065,-0.0058041126,0.13101079,0.055466373,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0b9752ad2a6ee57f9a3bff6a060e3fee31cf4ed925b24fc5da18e69103c1fe5c-1.raw,43.438126,17.739973,11.635419,0.0,251.95154,1898.9678,41.839172,11074.135,256.29453,0.0,418.601,3524.562,47.47498,901.0579,987.789,108.000046,658.4894,137.49097,308.86737,340.31287,65.874306,109.14554,65.87415,0.03227924,0.05643831,0.03227895,5.3223243,-614.59814,31.93486,1.1062169,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,5.5608125,0.016503721,-0.00012895299,0.015681287,0.01641811,0.11712189,0.072133034,0.12733167,137.98082,392.44562,221.80453,25.982864,24.152489,118.15216,0.0,119.2814,87.67117,0.0022875748,8.0
Trojan-Refroso-a2f900571e93136c0dc4c63222cbca5c-5.raw,42.561874,17.739973,9.777194,0.0,216.07166,1661.9678,38.215794,9090.135,220.41466,0.0,228.60098,2872.438,44.47498,692.9421,743.789,104.999954,629.5106,130.49097,193.13261,276.31287,50.874302,92.14554,50.874153,0.028442748,0.05486137,0.028442455,5.3223243,684.5981,31.93486,1.4562169,1.2939978,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,7.5608125,0.017537313,0.00012895298,0.016714877,0.017451704,0.12228985,0.07523381,0.18004486,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Gator-0d7c4405a9ee8eeae64c2e28c0f9f157dd9bf359d09055fa174b8f0274d5fa6e-10.raw,40.561874,16.739973,9.883146,0.0,213.2288,1548.9678,38.46992,8571.135,217.5718,0.0,226.60104,2818.562,41.47498,657.9421,712.789,99.000046,606.4894,117.49097,166.13261,243.31287,56.874302,96.14554,56.874153,0.034562424,0.05963691,0.034562133,0.32232407,655.598,1.9348619,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0b974dce2f454065337481fb778123c51f0112eb97391e6bf677c2564e152dec-10.raw,40.561874,16.739973,9.733147,0.0,215.07881,1523.9678,37.84492,8646.135,224.61795,0.0,208.60098,2920.562,41.47498,701.9421,694.789,98.000046,594.4894,115.49097,178.13261,240.31287,46.874306,84.14554,46.874153,0.029061485,0.05556303,0.029061193,3.322324,675.5981,19.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.031540938,-0.0058041126,0.13101079,0.055466373,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-823e54ef4f5060815901b4694e989274712b6fa93c34672a2e4e0aea4fdb8b8a-1.raw,39.561874,14.739974,11.49148,0.0,233.04419,1592.9678,40.56992,9144.135,237.38719,0.0,214.60104,3074.562,41.47498,666.9421,843.789,100.000046,630.4894,121.49097,191.13261,266.31287,47.874302,86.14554,47.874153,0.027761867,0.053305604,0.027761575,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0c946c7ed284bca01f13d49d33851c7bd7deb5270a916e73e3e48de3a4410413-5.raw,43.561874,16.739973,9.832565,0.0,221.31253,1691.9678,39.151314,9519.135,230.62894,0.0,443.60098,3075.5623,44.47498,673.0579,777.789,107.000046,652.4894,130.49097,203.13261,291.31287,47.874302,89.14554,47.874153,0.026224073,0.052266322,0.02622378,60.322327,17851.402,361.93488,12.106217,2.7060022,-0.0045715524,4.4274926,3.296885,8.427547,4.706,9.560812,0.05949889,0.00012895298,0.080415584,0.05941328,0.17992383,0.11416202,0.21138966,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-1ac3ed907f9d2b55eb9307afba7589df1027fc5207e04afbf94c9e007ee7a206-8.raw,37.561874,14.739974,10.347336,0.0,228.18556,1476.9678,39.596947,8525.135,232.52855,0.0,203.60098,2893.562,39.47498,680.9421,689.789,93.000046,584.4894,114.49097,177.13261,237.31287,43.874302,80.14554,43.874153,0.027987264,0.054614272,0.027986972,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-0cc06278bc489fd88c241e4c9fd058547d28a7fccea0858012007898cadcd903-4.raw,43.561874,16.739973,9.390704,0.0,211.5916,1647.9678,38.12806,9100.135,215.93459,0.0,245.60104,3051.562,45.47498,673.0579,742.789,108.000046,604.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028637297,0.055821475,0.028637005,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.01700877,0.00012895298,0.029268207,0.016923161,0.119647145,0.073648185,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Maze-562efa82e6d7c2156c3ef665ec720d2c5c8637351835912289754835b6a018d9-3.raw,44.561874,16.739973,9.703601,0.0,214.22426,1716.9678,38.842648,9414.135,218.56725,0.0,242.60098,3158.562,46.47498,682.0579,787.789,110.000046,641.4894,130.49097,196.13261,277.31287,47.874302,91.14554,47.874153,0.025721801,0.052473783,0.025721509,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Scar-ea43900070027b6356d09bbfdb5cd4b8-5.raw,43.561874,16.739973,9.948844,0.0,225.8009,1719.9678,39.80248,9711.135,230.14389,0.0,272.60104,3298.562,45.47498,757.0579,798.789,108.000046,657.4894,129.49097,201.13261,282.31287,55.874302,98.14554,55.874153,0.030261269,0.05636442,0.030260978,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.01700877,-0.00012895299,0.029268207,0.016923161,0.119647145,0.073648185,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Trojan-Refroso-34ba3cd837a76f22b122ac65773c8fa2-6.raw,41.561874,16.739973,9.963024,0.0,220.11174,1645.9678,38.771545,9053.135,224.45473,0.0,229.60104,2864.438,43.47498,691.9421,744.789,106.000046,618.4894,126.49097,191.13261,272.31287,50.874302,91.14554,50.874153,0.028816411,0.054941256,0.028816119,12.322325,764.5981,73.93486,2.506217,2.2939978,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.039970692,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0b4c84d882ca8bf20b9a56f540e89328c877d226be6fd7b24cd53f737e6ba968-9.raw,37.561874,14.739974,10.374363,0.0,228.7261,1483.9678,39.786137,8545.135,233.06909,0.0,206.60104,2898.562,39.47498,681.9421,692.789,93.000046,584.4894,114.49097,176.13261,237.31287,43.874302,80.14554,43.874153,0.027809566,0.05428426,0.027809273,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0d5eaee53cdd19d54c4a81df9cdff61096651c146d7c94e74245adbdfacd29c5-1.raw,41.561874,15.739974,11.109366,0.0,224.64832,1612.9678,39.106506,9240.135,234.2968,0.0,221.60104,3088.562,42.47498,648.0579,860.789,103.000046,638.4894,124.49097,191.13261,267.31287,48.874302,88.14554,48.874153,0.028024508,0.05389223,0.028024217,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,4.4274926,3.296885,8.427547,4.706,9.560812,0.062463317,0.00012895298,0.097450025,0.062377706,0.18782896,0.11910273,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Gator-2b73948eeb2f66ee832a12bf9c32d8133c3b374dca0523b329e385fc54337d96-9.raw,43.561874,17.739973,9.832565,0.0,215.12648,1666.9678,38.56992,9252.135,219.46947,0.0,251.60098,3062.562,45.47498,745.9421,773.789,109.000046,634.4894,126.49097,206.13261,272.31287,59.874302,102.14554,59.874153,0.033957202,0.059127,0.033956908,1.3223245,656.5981,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09903404,0.051978,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-6f3e4570085833f0f50fe3c756f579c5-7.raw,38.561874,14.739974,10.105515,0.0,225.9025,1512.9678,39.51729,8653.135,230.24548,0.0,212.60098,2917.562,40.47498,669.9421,701.789,99.000046,584.4894,117.49097,189.13261,253.31287,46.874306,85.14554,46.874153,0.029081445,0.056265622,0.029081153,1.3223245,656.5981,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.13064514,0.00012895298,0.14290458,0.13055952,0.23328352,0.18728456,0.26672563,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Zeus-2c9f4a4b53febc109189bdf5f26ffe3242bd2f236e5eac545a8fa9d6818689ac-10.raw,35.561874,13.739974,10.472432,0.0,228.40024,1417.9678,40.14135,8103.135,232.74323,0.0,205.60104,2705.562,36.47498,618.9421,651.789,89.000046,562.4894,108.49097,153.13261,230.31287,44.874302,79.14554,44.874153,0.029641205,0.055656653,0.029640913,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.062609226,0.16542692,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-4d022a0398d835c4f58f740746063341d96287668a5ec7478568a7bd7f24b9eb-5.raw,35.438126,14.739974,9.769258,0.0,195.98436,1334.9678,35.596745,7151.135,200.32736,0.0,439.60098,2022.562,36.47498,498.05792,571.789,90.000046,423.4894,99.49097,113.13262,220.31287,42.874302,78.14554,42.874153,0.029652847,0.057601046,0.029652555,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11712189,0.061021924,0.13288724,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Ransomware-Ako-0a6eaa1ced780fada6d1dd1baa58a195bf350d3ed8f55fd3beee3b097cd30aae-3.raw,44.561874,16.739973,10.249056,0.0,223.70154,1749.9678,39.592648,9832.135,232.95784,0.0,445.60098,3174.562,45.47498,683.0579,845.789,109.000046,689.4894,133.49097,206.13261,296.31287,48.874302,91.14554,48.874153,0.025775665,0.051479936,0.025775373,58.322323,17873.402,349.93488,11.706218,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,10.560812,0.07761483,0.00012895298,0.09762573,0.07752922,0.19351079,0.13046637,0.22316502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-00a14062c268b951b940b11b724f84f05547cd024a2ee24a2d0518cddd53e59d-4.raw,41.561874,15.739974,9.8898535,0.0,221.25807,1637.9678,39.716263,9100.135,225.60107,0.0,218.60104,3066.562,43.47498,681.9421,744.789,104.000046,632.4894,127.49097,195.13261,274.31287,46.874306,87.14554,46.874153,0.026423836,0.05257814,0.026423544,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.062463317,-0.00012895299,0.07472275,0.062377706,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
