pslist.nproc_original,pslist.nppid_original,pslist.avg_threads_original,pslist.nprocs64bit_original,pslist.avg_handlers_original,dlllist.ndlls_original,dlllist.avg_dlls_per_proc_original,handles.nhandles_original,handles.avg_handles_per_proc_original,handles.nport_original,handles.nfile_original,handles.nevent_original,handles.ndesktop_original,handles.nkey_original,handles.nthread_original,handles.ndirectory_original,handles.nsemaphore_original,handles.ntimer_original,handles.nsection_original,handles.nmutant_original,ldrmodules.not_in_load_original,ldrmodules.not_in_init_original,ldrmodules.not_in_mem_original,ldrmodules.not_in_load_avg_original,ldrmodules.not_in_init_avg_original,ldrmodules.not_in_mem_avg_original,malfind.ninjections_original,malfind.commitCharge_original,malfind.protection_original,malfind.uniqueInjections_original,psxview.not_in_pslist_original,psxview.not_in_eprocess_pool_original,psxview.not_in_ethread_pool_original,psxview.not_in_pspcid_list_original,psxview.not_in_csrss_handles_original,psxview.not_in_session_original,psxview.not_in_deskthrd_original,psxview.not_in_pslist_false_avg_original,psxview.not_in_eprocess_pool_false_avg_original,psxview.not_in_ethread_pool_false_avg_original,psxview.not_in_pspcid_list_false_avg_original,psxview.not_in_csrss_handles_false_avg_original,psxview.not_in_session_false_avg_original,psxview.not_in_deskthrd_false_avg_original,modules.nmodules_original,svcscan.nservices_original,svcscan.kernel_drivers_original,svcscan.fs_drivers_original,svcscan.process_services_original,svcscan.shared_process_services_original,svcscan.interactive_process_services_original,svcscan.nactive_original,callbacks.ncallbacks_original,callbacks.nanonymous_original,callbacks.ngeneric_original,pslist.nproc_adversarial,pslist.nppid_adversarial,pslist.avg_threads_adversarial,pslist.nprocs64bit_adversarial,pslist.avg_handlers_adversarial,dlllist.ndlls_adversarial,dlllist.avg_dlls_per_proc_adversarial,handles.nhandles_adversarial,handles.avg_handles_per_proc_adversarial,handles.nport_adversarial,handles.nfile_adversarial,handles.nevent_adversarial,handles.ndesktop_adversarial,handles.nkey_adversarial,handles.nthread_adversarial,handles.ndirectory_adversarial,handles.nsemaphore_adversarial,handles.ntimer_adversarial,handles.nsection_adversarial,handles.nmutant_adversarial,ldrmodules.not_in_load_adversarial,ldrmodules.not_in_init_adversarial,ldrmodules.not_in_mem_adversarial,ldrmodules.not_in_load_avg_adversarial,ldrmodules.not_in_init_avg_adversarial,ldrmodules.not_in_mem_avg_adversarial,malfind.ninjections_adversarial,malfind.commitCharge_adversarial,malfind.protection_adversarial,malfind.uniqueInjections_adversarial,psxview.not_in_pslist_adversarial,psxview.not_in_eprocess_pool_adversarial,psxview.not_in_ethread_pool_adversarial,psxview.not_in_pspcid_list_adversarial,psxview.not_in_csrss_handles_adversarial,psxview.not_in_session_adversarial,psxview.not_in_deskthrd_adversarial,psxview.not_in_pslist_false_avg_adversarial,psxview.not_in_eprocess_pool_false_avg_adversarial,psxview.not_in_ethread_pool_false_avg_adversarial,psxview.not_in_pspcid_list_false_avg_adversarial,psxview.not_in_csrss_handles_false_avg_adversarial,psxview.not_in_session_false_avg_adversarial,psxview.not_in_deskthrd_false_avg_adversarial,modules.nmodules_adversarial,svcscan.nservices_adversarial,svcscan.kernel_drivers_adversarial,svcscan.fs_drivers_adversarial,svcscan.process_services_adversarial,svcscan.shared_process_services_adversarial,svcscan.interactive_process_services_adversarial,svcscan.nactive_adversarial,callbacks.ncallbacks_adversarial,callbacks.nanonymous_adversarial,callbacks.ngeneric_adversarial
39,15,11.41025641,0,220.9230769,1563,40.07692308,8616,220.9230769,0,642,3003,42,661,831,99,640,120,177,259,48,86,48,0.029813665,0.053416149,0.029813665,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0,8,38.719063,14.869987,11.489329,0.0,227.63748,1563.0,40.076923,8616.0,220.92308,0.0,642.0,3003.0,42.0,661.0,831.0,99.0,640.0,120.0,177.0,259.0,48.0,86.0,48.0,0.029813666,0.053416148,0.029813666,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.068569325,6.447648e-05,0.07469904,0.068526514,0.16967206,0.121780805,0.21128489,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
37,15,10.16216216,0,215.0,1445,39.05405405,7955,215.0,0,623,2813,40,673,664,92,594,113,161,230,43,79,43,0.029492455,0.054183813,0.029492455,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8,36.719063,14.869987,10.241236,0.0,221.7144,1445.0,39.054054,7955.0,215.0,0.0,623.0,2813.0,40.0,673.0,664.0,92.0,594.0,113.0,161.0,230.0,43.0,79.0,43.0,0.029492455,0.054183815,0.029492455,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
39,15,10.74358974,0,217.9487179,1552,39.79487179,8500,217.9487179,0,642,2970,42,661,781,99,634,120,177,259,48,86,48,0.030018762,0.053783615,0.030018762,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0,8,38.719063,14.869987,10.822663,0.0,224.66312,1552.0,39.794872,8500.0,217.94872,0.0,642.0,2970.0,42.0,661.0,781.0,99.0,634.0,120.0,177.0,259.0,48.0,86.0,48.0,0.030018762,0.053783614,0.030018762,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.068569325,6.447648e-05,0.07469904,0.068526514,0.16967206,0.121780805,0.21128489,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
41,16,10.12195122,0,210.4390244,1615,39.3902439,8628,210.4390244,0,645,3008,44,675,758,103,643,126,181,267,47,87,47,0.028296207,0.052378085,0.028296207,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0,8,40.719063,15.869987,10.201024,0.0,217.15343,1615.0,39.390244,8628.0,210.43903,0.0,645.0,3008.0,44.0,675.0,758.0,103.0,643.0,126.0,181.0,267.0,47.0,87.0,47.0,0.028296206,0.052378085,0.028296206,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06532257,6.447648e-05,0.07145228,0.06527976,0.1620963,0.116369545,0.20154463,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
40,16,9.875,0,208.925,1557,38.925,8357,208.925,0,642,2926,43,670,708,101,606,123,178,262,46,85,46,0.028732042,0.053091818,0.028732042,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8,40.280937,15.869987,9.954073,0.0,215.6394,1557.0,38.925,8357.0,208.925,0.0,642.0,2926.0,43.0,670.0,708.0,101.0,606.0,123.0,178.0,262.0,46.0,85.0,46.0,0.028732043,0.053091817,0.028732043,2.1611621,-323.79907,12.96743,0.8531084,3.853001,-0.0022857764,4.2137465,3.8515575,8.213774,5.8529997,9.780406,0.088049844,6.447648e-05,0.094179556,0.08800703,0.18482357,0.13909683,0.22427191,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
40,16,9.825,0,208.55,1557,38.925,8342,208.55,0,642,2918,43,670,701,101,606,123,178,262,46,85,46,0.028840125,0.053291536,0.028840125,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0,8,39.719063,15.869987,9.904074,0.0,215.2644,1557.0,38.925,8342.0,208.55,0.0,642.0,2918.0,43.0,670.0,701.0,101.0,606.0,123.0,178.0,262.0,46.0,85.0,46.0,0.028840125,0.053291537,0.028840125,2.1611621,-323.79907,12.96743,0.8531084,3.853001,-0.0022857764,4.2137465,3.8515575,8.213774,5.8529997,9.780406,0.088049844,6.447648e-05,0.094179556,0.08800703,0.18482357,0.13909683,0.22427191,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
39,15,9.897435897,0,210.2307692,1521,39.0,8199,210.2307692,0,639,2876,42,665,687,100,598,119,176,255,45,83,45,0.028957529,0.053410553,0.028957529,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,86,0,8,38.719063,14.869987,9.976509,0.0,216.94518,1521.0,39.0,8199.0,210.23077,0.0,639.0,2876.0,42.0,665.0,687.0,100.0,598.0,119.0,176.0,255.0,45.0,83.0,45.0,0.028957529,0.053410552,0.028957529,2.1611621,-323.79907,12.96743,0.8531084,4.8530016,-0.0022857764,5.2137465,4.8515577,9.213774,6.853,10.780406,0.11077711,6.447648e-05,0.11690683,0.11073431,0.20755085,0.16182409,0.24699917,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,121.0,85.83559,-0.0011437874,8.0
38,15,9.973684211,0,212.4736842,1482,39.0,8074,212.4736842,0,634,2832,41,661,677,98,592,116,175,247,45,82,45,0.02994012,0.054557552,0.02994012,3,3,18,1.0,6,0,6,6,10,8,12,0.136363636,0.0,0.136363636,0.136363636,0.227272727,0.181818182,0.272727273,138,389,221,26,24,116,0,119,86,0,8,38.280937,14.869987,10.052757,0.0,219.1881,1482.0,39.0,8074.0,212.47368,0.0,634.0,2832.0,41.0,661.0,677.0,98.0,592.0,116.0,175.0,247.0,45.0,82.0,45.0,0.02994012,0.05455755,0.02994012,2.1611621,-323.79907,12.96743,0.8531084,5.853001,-0.0022857764,6.2137465,6.1484423,10.213774,7.853,11.780406,0.13350439,6.447648e-05,0.1396341,0.13346158,0.23027812,0.18455136,0.26972646,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
38,15,9.973684211,0,212.3421053,1483,39.02631579,8069,212.3421053,0,634,2831,41,661,675,98,592,116,175,248,45,82,45,0.03,0.054666667,0.03,3,3,18,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,86,0,8,38.280937,14.869987,10.052757,0.0,219.0565,1483.0,39.026318,8069.0,212.3421,0.0,634.0,2831.0,41.0,661.0,675.0,98.0,592.0,116.0,175.0,248.0,45.0,82.0,45.0,0.03,0.05466667,0.03,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.047140747,6.447648e-05,0.053270467,0.047097944,0.15300539,0.10273319,0.19699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
38,15,9.947368421,0,212.9210526,1492,39.26315789,8091,212.9210526,0,634,2846,41,684,674,94,596,116,165,236,45,82,45,0.029840849,0.054376658,0.029840849,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,86,0,8,37.719063,14.869987,10.026442,0.0,219.63545,1492.0,39.263157,8091.0,212.92105,0.0,634.0,2846.0,41.0,684.0,674.0,94.0,596.0,116.0,165.0,236.0,45.0,82.0,45.0,0.02984085,0.054376658,0.02984085,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.10826855,0.055364765,0.15489392,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
42,16,10.78571429,0,209.452381,1621,38.5952381,8797,209.452381,0,667,3060,45,684,841,105,648,120,178,261,51,92,51,0.030520646,0.055056852,0.030520646,4,4,24,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,122,87,0,8,41.719063,15.869987,10.864787,0.0,216.16678,1621.0,38.595238,8797.0,209.45238,0.0,667.0,3060.0,45.0,684.0,841.0,105.0,648.0,120.0,178.0,261.0,51.0,92.0,51.0,0.030520646,0.05505685,0.030520646,3.1611621,-322.79895,18.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06380742,6.447648e-05,0.06993713,0.06376461,0.15856095,0.1138443,0.19699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
40,16,9.55,0,204.3,1504,37.6,8172,204.3,0,651,2871,43,696,706,98,602,113,162,232,46,85,46,0.030243261,0.055884287,0.030243261,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8,39.719063,15.869987,9.629073,0.0,211.0144,1504.0,37.6,8172.0,204.3,0.0,651.0,2871.0,43.0,696.0,706.0,98.0,602.0,113.0,162.0,232.0,46.0,85.0,46.0,0.03024326,0.055884287,0.03024326,3.1611621,-322.79895,18.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.103005394,0.052733187,0.14699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
42,16,10.14285714,0,206.6428571,1610,38.33333333,8679,206.6428571,0,667,3024,45,684,792,105,642,120,178,261,51,92,51,0.030722892,0.055421687,0.030722892,4,4,24,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,122,87,0,8,41.719063,15.869987,10.2219305,0.0,213.35725,1610.0,38.333332,8679.0,206.64285,0.0,667.0,3024.0,45.0,684.0,792.0,105.0,642.0,120.0,178.0,261.0,51.0,92.0,51.0,0.030722892,0.055421688,0.030722892,3.1611621,-322.79895,18.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06380742,6.447648e-05,0.06993713,0.06376461,0.15856095,0.1138443,0.19699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
44,17,9.568181818,0,200.2954545,1673,38.02272727,8813,200.2954545,0,670,3066,47,698,774,109,651,126,182,269,50,93,50,0.029036005,0.054006969,0.029036005,4,4,24,1.0,2,0,2,2,6,4,8,0.043478261,0.0,0.043478261,0.043478261,0.130434783,0.086956522,0.173913043,138,389,221,26,24,116,0,122,87,0,8,43.719063,16.869987,9.647255,0.0,207.00986,1673.0,38.022728,8813.0,200.29546,0.0,670.0,3066.0,47.0,698.0,774.0,109.0,651.0,126.0,182.0,269.0,50.0,93.0,50.0,0.029036004,0.054006968,0.029036004,3.1611621,-322.79895,18.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.040619012,6.447648e-05,0.046748728,0.040576205,0.13344018,0.08968971,0.17091222,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
43,17,9.348837209,0,198.9069767,1615,37.55813953,8553,198.9069767,0,667,2986,46,693,730,107,614,123,179,264,49,91,49,0.029482551,0.054753309,0.029482551,4,4,24,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,87,0,8,42.719063,16.869987,9.427911,0.0,205.62138,1615.0,37.55814,8553.0,198.90698,0.0,667.0,2986.0,46.0,693.0,730.0,107.0,614.0,123.0,179.0,264.0,49.0,91.0,49.0,0.02948255,0.054753307,0.02948255,3.1611621,-322.79895,18.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.041585192,6.447648e-05,0.04771491,0.04154239,0.13633873,0.09162207,0.17477696,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
43,17,9.279069767,0,198.6511628,1615,37.55813953,8542,198.6511628,0,667,2978,46,693,726,107,614,123,179,265,49,91,49,0.029589372,0.054951691,0.029589372,4,4,24,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,87,0,8,42.719063,16.869987,9.358143,0.0,205.36557,1615.0,37.55814,8542.0,198.65117,0.0,667.0,2978.0,46.0,693.0,726.0,107.0,614.0,123.0,179.0,265.0,49.0,91.0,49.0,0.029589372,0.05495169,0.029589372,3.1611621,-322.79895,18.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.041585192,6.447648e-05,0.04771491,0.04154239,0.13633873,0.09162207,0.17477696,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
42,16,9.333333333,0,200.1904762,1580,37.61904762,8408,200.1904762,0,664,2941,45,688,715,106,606,119,177,259,48,89,48,0.029721362,0.055108359,0.029721362,4,4,24,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,121,87,0,8,41.719063,15.869987,9.412407,0.0,206.90488,1580.0,37.61905,8408.0,200.19048,0.0,664.0,2941.0,45.0,688.0,715.0,106.0,606.0,119.0,177.0,259.0,48.0,89.0,48.0,0.029721363,0.055108357,0.029721363,3.1611621,330.79907,18.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06380742,6.447648e-05,0.06993713,0.06376461,0.15856095,0.1138443,0.19699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,121.0,86.83559,-0.0011437874,8.0
41,16,9.512195122,0,203.7560976,1549,37.7804878,8354,203.7560976,0,660,2911,44,707,714,104,606,116,177,253,48,88,48,0.03043754,0.055802156,0.03043754,4,4,24,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,119,87,0,8,40.719063,15.869987,9.591269,0.0,210.4705,1549.0,37.780487,8354.0,203.7561,0.0,660.0,2911.0,44.0,707.0,714.0,104.0,606.0,116.0,177.0,253.0,48.0,88.0,48.0,0.03043754,0.055802155,0.03043754,3.1611621,-322.79895,18.96743,0.8531084,3.853001,-0.0022857764,4.2137465,3.8515575,8.213774,5.8529997,9.780406,0.08602964,6.447648e-05,0.09215936,0.08598684,0.18078317,0.13606651,0.2192214,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
41,16,9.487804878,0,203.8536585,1551,37.82926829,8358,203.8536585,0,663,2913,44,707,717,104,606,116,177,254,48,88,48,0.03051494,0.055944056,0.03051494,4,4,24,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,119,87,0,8,40.719063,15.869987,9.566878,0.0,210.56807,1551.0,37.82927,8358.0,203.85365,0.0,663.0,2913.0,44.0,707.0,717.0,104.0,606.0,116.0,177.0,254.0,48.0,88.0,48.0,0.03051494,0.055944055,0.03051494,3.1611621,-322.79895,18.96743,0.8531084,3.853001,-0.0022857764,4.2137465,3.8515575,8.213774,5.8529997,9.780406,0.08602964,6.447648e-05,0.09215936,0.08598684,0.18078317,0.13606651,0.2192214,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
41,16,9.585365854,0,204.097561,1551,37.82926829,8368,204.097561,0,665,2921,44,707,728,104,606,116,177,254,48,88,48,0.030553787,0.056015277,0.030553787,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,87,0,8,40.719063,15.869987,9.664439,0.0,210.81197,1551.0,37.82927,8368.0,204.09756,0.0,665.0,2921.0,44.0,707.0,728.0,104.0,606.0,116.0,177.0,254.0,48.0,88.0,48.0,0.030553786,0.056015275,0.030553786,3.1611621,330.79907,18.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.100566365,0.051513676,0.14334063,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
39,15,11.43589744,0,220.6923077,1562,40.05128205,8607,220.6923077,0,641,3001,42,659,833,99,640,120,177,259,47,85,47,0.029228856,0.052860697,0.029228856,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0,8,38.719063,14.869987,11.514971,0.0,227.40671,1562.0,40.05128,8607.0,220.6923,0.0,641.0,3001.0,42.0,659.0,833.0,99.0,640.0,120.0,177.0,259.0,47.0,85.0,47.0,0.029228857,0.052860696,0.029228857,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.068569325,6.447648e-05,0.07469904,0.068526514,0.16967206,0.121780805,0.21128489,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
37,15,10.16216216,0,215.1081081,1445,39.05405405,7959,215.1081081,0,627,2814,40,671,668,92,594,113,162,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8,36.719063,14.869987,10.241236,0.0,221.82251,1445.0,39.054054,7959.0,215.10811,0.0,627.0,2814.0,40.0,671.0,668.0,92.0,594.0,113.0,162.0,230.0,42.0,78.0,42.0,0.028826356,0.05353466,0.028826356,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,2.1470003,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
39,15,10.74358974,0,217.5384615,1551,39.76923077,8484,217.5384615,0,641,2965,42,659,779,99,634,120,177,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0,8,38.719063,14.869987,10.822663,0.0,224.25287,1551.0,39.76923,8484.0,217.53847,0.0,641.0,2965.0,42.0,659.0,779.0,99.0,634.0,120.0,177.0,259.0,47.0,85.0,47.0,0.029430183,0.053224795,0.029430183,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.068569325,6.447648e-05,0.07469904,0.068526514,0.16967206,0.121780805,0.21128489,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
41,16,10.12195122,0,210.1707317,1614,39.36585366,8617,210.1707317,0,644,3006,44,673,759,103,643,126,181,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,122,86,0,8,40.719063,15.869987,10.201024,0.0,216.88513,1614.0,39.365852,8617.0,210.17073,0.0,644.0,3006.0,44.0,673.0,759.0,103.0,643.0,126.0,181.0,267.0,46.0,86.0,46.0,0.027727546,0.051838458,0.027727546,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.043652378,6.447648e-05,0.049782097,0.04360957,0.14254028,0.09575644,0.18304569,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
40,16,9.875,0,208.8,1556,38.9,8352,208.8,0,641,2926,43,668,711,101,606,123,178,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0,8,40.280937,15.869987,9.954073,0.0,215.5144,1556.0,38.9,8352.0,208.8,0.0,641.0,2926.0,43.0,668.0,711.0,101.0,606.0,123.0,178.0,262.0,45.0,84.0,45.0,0.0281602,0.05256571,0.0281602,2.1611621,-323.79907,12.96743,0.8531084,3.146999,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.066908196,6.447648e-05,0.07303791,0.066865385,0.16579609,0.11901225,0.2063015,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
40,16,9.825,0,208.525,1556,38.9,8341,208.525,0,641,2920,43,668,706,101,606,123,178,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0,8,40.280937,15.869987,9.904074,0.0,215.23941,1556.0,38.9,8341.0,208.525,0.0,641.0,2920.0,43.0,668.0,706.0,101.0,606.0,123.0,178.0,262.0,45.0,84.0,45.0,0.028248588,0.0527307,0.028248588,2.1611621,-323.79907,12.96743,0.8531084,3.146999,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.066908196,6.447648e-05,0.07303791,0.066865385,0.16579609,0.11901225,0.2063015,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,85.83559,-0.0011437874,8.0
39,15,9.897435897,0,210.3076923,1517,38.8974359,8202,210.3076923,0,639,2880,42,663,692,100,598,119,177,255,44,83,44,0.028423773,0.053617571,0.028423773,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,86,0,8,38.719063,14.869987,9.976509,0.0,217.0221,1517.0,38.897434,8202.0,210.3077,0.0,639.0,2880.0,42.0,663.0,692.0,100.0,598.0,119.0,177.0,255.0,44.0,83.0,44.0,0.028423773,0.05361757,0.028423773,2.1611621,-323.79907,12.96743,0.8531084,3.853001,-0.0022857764,4.2137465,3.8515575,8.213774,5.8529997,9.780406,0.090164006,6.447648e-05,0.096293725,0.0901212,0.1890519,0.14226806,0.22955732,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,121.0,85.83559,-0.0011437874,8.0
